date,location,new_cases,new_deaths,total_cases,total_deaths,countryid,hundred_cases,day,total_today,date_today,day_today
24/03/2020,Peru,32,0,395,5,149,1,7,5897,22016,25
25/03/2020,Peru,21,2,416,7,149,1,8,5897,22016,25
26/03/2020,Peru,142,1,558,8,149,1,9,5897,22016,25
27/03/2020,Peru,22,1,580,9,149,1,10,5897,22016,25
28/03/2020,Peru,55,2,635,11,149,1,11,5897,22016,25
29/03/2020,Peru,36,5,671,16,149,1,12,5897,22016,25
30/03/2020,Peru,181,2,852,18,149,1,13,5897,22016,25
31/03/2020,Peru,98,6,950,24,149,1,14,5897,22016,25
01/04/2020,Peru,115,6,1065,30,149,1,15,5897,22016,25
02/04/2020,Peru,258,17,1323,47,149,1,16,5897,22016,25
03/04/2020,Peru,91,8,1414,55,149,1,17,5897,22016,25
04/04/2020,Peru,181,6,1595,61,149,1,18,5897,22016,25
05/04/2020,Peru,151,12,1746,73,149,1,19,5897,22016,25
06/04/2020,Peru,535,10,2281,83,149,1,20,5897,22016,25
07/04/2020,Peru,280,9,2561,92,149,1,21,5897,22016,25
08/04/2020,Peru,393,15,2954,107,149,1,22,5897,22016,25
09/04/2020,Peru,1388,14,4342,121,149,1,23,5897,22016,25
10/04/2020,Peru,914,17,5256,138,149,1,24,5897,22016,25
11/04/2020,Peru,641,31,5897,169,149,1,25,5897,22016,25
15/03/2020,Philippines,47,0,111,6,150,1,1,4076,22016,28
16/03/2020,Philippines,29,6,140,12,150,1,2,4076,22016,28
17/03/2020,Philippines,2,0,142,12,150,1,3,4076,22016,28
18/03/2020,Philippines,45,2,187,14,150,1,4,4076,22016,28
19/03/2020,Philippines,15,3,202,17,150,1,5,4076,22016,28
20/03/2020,Philippines,28,1,230,18,150,1,6,4076,22016,28
21/03/2020,Philippines,0,0,230,18,150,1,7,4076,22016,28
22/03/2020,Philippines,150,7,380,25,150,1,8,4076,22016,28
23/03/2020,Philippines,0,0,380,25,150,1,9,4076,22016,28
24/03/2020,Philippines,82,8,462,33,150,1,10,4076,22016,28
25/03/2020,Philippines,90,2,552,35,150,1,11,4076,22016,28
26/03/2020,Philippines,84,3,636,38,150,1,12,4076,22016,28
27/03/2020,Philippines,71,7,707,45,150,1,13,4076,22016,28
28/03/2020,Philippines,96,9,803,54,150,1,14,4076,22016,28
29/03/2020,Philippines,272,14,1075,68,150,1,15,4076,22016,28
30/03/2020,Philippines,343,3,1418,71,150,1,16,4076,22016,28
31/03/2020,Philippines,666,17,2084,88,150,1,17,4076,22016,28
01/04/2020,Philippines,0,0,2084,88,150,1,18,4076,22016,28
02/04/2020,Philippines,227,8,2311,96,150,1,19,4076,22016,28
03/04/2020,Philippines,322,11,2633,107,150,1,20,4076,22016,28
04/04/2020,Philippines,385,29,3018,136,150,1,21,4076,22016,28
05/04/2020,Philippines,76,8,3094,144,150,1,22,4076,22016,28
06/04/2020,Philippines,152,8,3246,152,150,1,23,4076,22016,28
07/04/2020,Philippines,414,11,3660,163,150,1,24,4076,22016,28
08/04/2020,Philippines,104,14,3764,177,150,1,25,4076,22016,28
09/04/2020,Philippines,106,5,3870,182,150,1,26,4076,22016,28
10/04/2020,Philippines,206,21,4076,203,150,1,27,4076,22016,28
11/04/2020,Philippines,0,0,4076,203,150,1,28,4076,22016,28
15/03/2020,Poland,36,1,104,3,151,1,1,5955,22016,28
16/03/2020,Poland,21,0,125,3,151,1,2,5955,22016,28
17/03/2020,Poland,52,1,177,4,151,1,3,5955,22016,28
18/03/2020,Poland,61,1,238,5,151,1,4,5955,22016,28
19/03/2020,Poland,49,0,287,5,151,1,5,5955,22016,28
20/03/2020,Poland,68,0,355,5,151,1,6,5955,22016,28
21/03/2020,Poland,70,0,425,5,151,1,7,5955,22016,28
22/03/2020,Poland,111,0,536,5,151,1,8,5955,22016,28
23/03/2020,Poland,98,2,634,7,151,1,9,5955,22016,28
24/03/2020,Poland,115,1,749,8,151,1,10,5955,22016,28
25/03/2020,Poland,152,2,901,10,151,1,11,5955,22016,28
26/03/2020,Poland,150,4,1051,14,151,1,12,5955,22016,28
27/03/2020,Poland,170,2,1221,16,151,1,13,5955,22016,28
28/03/2020,Poland,168,0,1389,16,151,1,14,5955,22016,28
29/03/2020,Poland,249,2,1638,18,151,1,15,5955,22016,28
30/03/2020,Poland,224,4,1862,22,151,1,16,5955,22016,28
31/03/2020,Poland,193,9,2055,31,151,1,17,5955,22016,28
01/04/2020,Poland,256,2,2311,33,151,1,18,5955,22016,28
02/04/2020,Poland,243,10,2554,43,151,1,19,5955,22016,28
03/04/2020,Poland,392,14,2946,57,151,1,20,5955,22016,28
04/04/2020,Poland,437,14,3383,71,151,1,21,5955,22016,28
05/04/2020,Poland,244,8,3627,79,151,1,22,5955,22016,28
06/04/2020,Poland,475,15,4102,94,151,1,23,5955,22016,28
07/04/2020,Poland,311,13,4413,107,151,1,24,5955,22016,28
08/04/2020,Poland,435,22,4848,129,151,1,25,5955,22016,28
09/04/2020,Poland,357,30,5205,159,151,1,26,5955,22016,28
10/04/2020,Poland,370,15,5575,174,151,1,27,5955,22016,28
11/04/2020,Poland,380,7,5955,181,151,1,28,5955,22016,28
14/03/2020,Portugal,34,0,112,0,152,1,1,15472,22016,29
15/03/2020,Portugal,57,0,169,0,152,1,2,15472,22016,29
16/03/2020,Portugal,76,0,245,0,152,1,3,15472,22016,29
17/03/2020,Portugal,86,0,331,0,152,1,4,15472,22016,29
18/03/2020,Portugal,117,1,448,1,152,1,5,15472,22016,29
19/03/2020,Portugal,194,1,642,2,152,1,6,15472,22016,29
20/03/2020,Portugal,143,1,785,3,152,1,7,15472,22016,29
21/03/2020,Portugal,235,3,1020,6,152,1,8,15472,22016,29
22/03/2020,Portugal,260,6,1280,12,152,1,9,15472,22016,29
23/03/2020,Portugal,320,2,1600,14,152,1,10,15472,22016,29
24/03/2020,Portugal,460,9,2060,23,152,1,11,15472,22016,29
25/03/2020,Portugal,302,10,2362,33,152,1,12,15472,22016,29
26/03/2020,Portugal,633,10,2995,43,152,1,13,15472,22016,29
27/03/2020,Portugal,549,17,3544,60,152,1,14,15472,22016,29
28/03/2020,Portugal,724,16,4268,76,152,1,15,15472,22016,29
29/03/2020,Portugal,902,24,5170,100,152,1,16,15472,22016,29
30/03/2020,Portugal,792,19,5962,119,152,1,17,15472,22016,29
31/03/2020,Portugal,446,21,6408,140,152,1,18,15472,22016,29
01/04/2020,Portugal,1035,20,7443,160,152,1,19,15472,22016,29
02/04/2020,Portugal,808,27,8251,187,152,1,20,15472,22016,29
03/04/2020,Portugal,783,22,9034,209,152,1,21,15472,22016,29
04/04/2020,Portugal,852,37,9886,246,152,1,22,15472,22016,29
05/04/2020,Portugal,638,20,10524,266,152,1,23,15472,22016,29
06/04/2020,Portugal,754,29,11278,295,152,1,24,15472,22016,29
07/04/2020,Portugal,452,16,11730,311,152,1,25,15472,22016,29
08/04/2020,Portugal,712,34,12442,345,152,1,26,15472,22016,29
09/04/2020,Portugal,699,35,13141,380,152,1,27,15472,22016,29
10/04/2020,Portugal,815,29,13956,409,152,1,28,15472,22016,29
11/04/2020,Portugal,1516,26,15472,435,152,1,29,15472,22016,29
29/03/2020,Puerto Rico,36,1,100,3,153,1,1,725,22016,14
30/03/2020,Puerto Rico,27,2,127,5,153,1,2,725,22016,14
31/03/2020,Puerto Rico,47,1,174,6,153,1,3,725,22016,14
01/04/2020,Puerto Rico,65,2,239,8,153,1,4,725,22016,14
02/04/2020,Puerto Rico,47,3,286,11,153,1,5,725,22016,14
03/04/2020,Puerto Rico,30,1,316,12,153,1,6,725,22016,14
04/04/2020,Puerto Rico,62,3,378,15,153,1,7,725,22016,14
05/04/2020,Puerto Rico,74,3,452,18,153,1,8,725,22016,14
06/04/2020,Puerto Rico,23,2,475,20,153,1,9,725,22016,14
07/04/2020,Puerto Rico,38,1,513,21,153,1,10,725,22016,14
08/04/2020,Puerto Rico,60,2,573,23,153,1,11,725,22016,14
09/04/2020,Puerto Rico,47,1,620,24,153,1,12,725,22016,14
10/04/2020,Puerto Rico,63,9,683,33,153,1,13,725,22016,14
11/04/2020,Puerto Rico,42,6,725,39,153,1,14,725,22016,14
12/03/2020,Qatar,238,0,262,0,154,1,1,2512,22016,30
14/03/2020,Qatar,58,0,320,0,154,1,2,2512,22016,30
15/03/2020,Qatar,17,0,337,0,154,1,3,2512,22016,30
16/03/2020,Qatar,64,0,401,0,154,1,4,2512,22016,30
17/03/2020,Qatar,38,0,439,0,154,1,5,2512,22016,30
18/03/2020,Qatar,3,0,442,0,154,1,6,2512,22016,30
19/03/2020,Qatar,10,0,452,0,154,1,7,2512,22016,30
20/03/2020,Qatar,8,0,460,0,154,1,8,2512,22016,30
21/03/2020,Qatar,10,0,470,0,154,1,9,2512,22016,30
22/03/2020,Qatar,11,0,481,0,154,1,10,2512,22016,30
23/03/2020,Qatar,13,0,494,0,154,1,11,2512,22016,30
24/03/2020,Qatar,7,0,501,0,154,1,12,2512,22016,30
25/03/2020,Qatar,25,0,526,0,154,1,13,2512,22016,30
26/03/2020,Qatar,11,0,537,0,154,1,14,2512,22016,30
27/03/2020,Qatar,12,0,549,0,154,1,15,2512,22016,30
28/03/2020,Qatar,13,0,562,0,154,1,16,2512,22016,30
29/03/2020,Qatar,28,1,590,1,154,1,17,2512,22016,30
30/03/2020,Qatar,44,0,634,1,154,1,18,2512,22016,30
31/03/2020,Qatar,59,0,693,1,154,1,19,2512,22016,30
01/04/2020,Qatar,88,1,781,2,154,1,20,2512,22016,30
02/04/2020,Qatar,54,0,835,2,154,1,21,2512,22016,30
03/04/2020,Qatar,114,1,949,3,154,1,22,2512,22016,30
04/04/2020,Qatar,0,0,949,3,154,1,23,2512,22016,30
05/04/2020,Qatar,376,0,1325,3,154,1,24,2512,22016,30
06/04/2020,Qatar,279,1,1604,4,154,1,25,2512,22016,30
07/04/2020,Qatar,228,0,1832,4,154,1,26,2512,22016,30
08/04/2020,Qatar,225,2,2057,6,154,1,27,2512,22016,30
09/04/2020,Qatar,153,0,2210,6,154,1,28,2512,22016,30
10/04/2020,Qatar,166,0,2376,6,154,1,29,2512,22016,30
11/04/2020,Qatar,136,0,2512,6,154,1,30,2512,22016,30
15/03/2020,Romania,24,0,113,0,155,1,1,5467,22016,28
16/03/2020,Romania,26,0,139,0,155,1,2,5467,22016,28
17/03/2020,Romania,45,0,184,0,155,1,3,5467,22016,28
18/03/2020,Romania,33,0,217,0,155,1,4,5467,22016,28
19/03/2020,Romania,43,0,260,0,155,1,5,5467,22016,28
20/03/2020,Romania,17,0,277,0,155,1,6,5467,22016,28
21/03/2020,Romania,31,0,308,0,155,1,7,5467,22016,28
22/03/2020,Romania,59,0,367,0,155,1,8,5467,22016,28
23/03/2020,Romania,66,2,433,2,155,1,9,5467,22016,28
24/03/2020,Romania,143,5,576,7,155,1,10,5467,22016,28
25/03/2020,Romania,186,4,762,11,155,1,11,5467,22016,28
26/03/2020,Romania,144,2,906,13,155,1,12,5467,22016,28
27/03/2020,Romania,123,4,1029,17,155,1,13,5467,22016,28
28/03/2020,Romania,263,7,1292,24,155,1,14,5467,22016,28
29/03/2020,Romania,160,5,1452,29,155,1,15,5467,22016,28
30/03/2020,Romania,308,11,1760,40,155,1,16,5467,22016,28
31/03/2020,Romania,192,4,1952,44,155,1,17,5467,22016,28
01/04/2020,Romania,293,25,2245,69,155,1,18,5467,22016,28
02/04/2020,Romania,215,16,2460,85,155,1,19,5467,22016,28
03/04/2020,Romania,278,9,2738,94,155,1,20,5467,22016,28
04/04/2020,Romania,445,39,3183,133,155,1,21,5467,22016,28
05/04/2020,Romania,430,8,3613,141,155,1,22,5467,22016,28
06/04/2020,Romania,251,7,3864,148,155,1,23,5467,22016,28
07/04/2020,Romania,193,9,4057,157,155,1,24,5467,22016,28
08/04/2020,Romania,360,25,4417,182,155,1,25,5467,22016,28
09/04/2020,Romania,344,27,4761,209,155,1,26,5467,22016,28
10/04/2020,Romania,441,20,5202,229,155,1,27,5467,22016,28
11/04/2020,Romania,265,28,5467,257,155,1,28,5467,22016,28
18/03/2020,Russia,21,0,114,0,156,1,1,11917,22016,25
19/03/2020,Russia,33,0,147,0,156,1,2,11917,22016,25
20/03/2020,Russia,52,0,199,0,156,1,3,11917,22016,25
21/03/2020,Russia,54,0,253,0,156,1,4,11917,22016,25
22/03/2020,Russia,53,0,306,0,156,1,5,11917,22016,25
23/03/2020,Russia,132,0,438,0,156,1,6,11917,22016,25
24/03/2020,Russia,0,0,438,0,156,1,7,11917,22016,25
25/03/2020,Russia,57,0,495,0,156,1,8,11917,22016,25
26/03/2020,Russia,163,0,658,0,156,1,9,11917,22016,25
27/03/2020,Russia,182,2,840,2,156,1,10,11917,22016,25
28/03/2020,Russia,196,2,1036,4,156,1,11,11917,22016,25
29/03/2020,Russia,228,1,1264,5,156,1,12,11917,22016,25
30/03/2020,Russia,270,3,1534,8,156,1,13,11917,22016,25
31/03/2020,Russia,302,2,1836,10,156,1,14,11917,22016,25
01/04/2020,Russia,501,7,2337,17,156,1,15,11917,22016,25
02/04/2020,Russia,440,7,2777,24,156,1,16,11917,22016,25
03/04/2020,Russia,771,6,3548,30,156,1,17,11917,22016,25
04/04/2020,Russia,601,4,4149,34,156,1,18,11917,22016,25
05/04/2020,Russia,582,9,4731,43,156,1,19,11917,22016,25
06/04/2020,Russia,658,2,5389,45,156,1,20,11917,22016,25
07/04/2020,Russia,954,2,6343,47,156,1,21,11917,22016,25
08/04/2020,Russia,1154,11,7497,58,156,1,22,11917,22016,25
09/04/2020,Russia,1175,5,8672,63,156,1,23,11917,22016,25
10/04/2020,Russia,1459,13,10131,76,156,1,24,11917,22016,25
11/04/2020,Russia,1786,18,11917,94,156,1,25,11917,22016,25
05/04/2020,Rwanda,13,0,102,0,157,1,1,118,22016,7
06/04/2020,Rwanda,2,0,104,0,157,1,2,118,22016,7
07/04/2020,Rwanda,1,0,105,0,157,1,3,118,22016,7
08/04/2020,Rwanda,0,0,105,0,157,1,4,118,22016,7
09/04/2020,Rwanda,5,0,110,0,157,1,5,118,22016,7
10/04/2020,Rwanda,3,0,113,0,157,1,6,118,22016,7
11/04/2020,Rwanda,5,0,118,0,157,1,7,118,22016,7
17/03/2020,San Marino,4,2,102,9,161,1,1,344,22016,26
18/03/2020,San Marino,2,2,104,11,161,1,2,344,22016,26
19/03/2020,San Marino,5,3,109,14,161,1,3,344,22016,26
20/03/2020,San Marino,17,0,126,14,161,1,4,344,22016,26
21/03/2020,San Marino,25,0,151,14,161,1,5,344,22016,26
22/03/2020,San Marino,0,6,151,20,161,1,6,344,22016,26
23/03/2020,San Marino,0,0,151,20,161,1,7,344,22016,26
24/03/2020,San Marino,36,0,187,20,161,1,8,344,22016,26
25/03/2020,San Marino,0,1,187,21,161,1,9,344,22016,26
26/03/2020,San Marino,21,0,208,21,161,1,10,344,22016,26
27/03/2020,San Marino,10,0,218,21,161,1,11,344,22016,26
28/03/2020,San Marino,5,0,223,21,161,1,12,344,22016,26
29/03/2020,San Marino,1,1,224,22,161,1,13,344,22016,26
30/03/2020,San Marino,5,2,229,24,161,1,14,344,22016,26
31/03/2020,San Marino,0,1,229,25,161,1,15,344,22016,26
01/04/2020,San Marino,1,1,230,26,161,1,16,344,22016,26
02/04/2020,San Marino,6,0,236,26,161,1,17,344,22016,26
03/04/2020,San Marino,9,4,245,30,161,1,18,344,22016,26
04/04/2020,San Marino,6,2,251,32,161,1,19,344,22016,26
05/04/2020,San Marino,8,0,259,32,161,1,20,344,22016,26
06/04/2020,San Marino,7,0,266,32,161,1,21,344,22016,26
07/04/2020,San Marino,11,0,277,32,161,1,22,344,22016,26
08/04/2020,San Marino,2,2,279,34,161,1,23,344,22016,26
09/04/2020,San Marino,29,0,308,34,161,1,24,344,22016,26
10/04/2020,San Marino,25,0,333,34,161,1,25,344,22016,26
11/04/2020,San Marino,11,0,344,34,161,1,26,344,22016,26
16/03/2020,Saudi Arabia,32,0,118,0,163,1,1,3651,22016,27
17/03/2020,Saudi Arabia,15,0,133,0,163,1,2,3651,22016,27
18/03/2020,Saudi Arabia,0,0,133,0,163,1,3,3651,22016,27
19/03/2020,Saudi Arabia,38,0,171,0,163,1,4,3651,22016,27
20/03/2020,Saudi Arabia,67,0,238,0,163,1,5,3651,22016,27
21/03/2020,Saudi Arabia,36,0,274,0,163,1,6,3651,22016,27
22/03/2020,Saudi Arabia,118,0,392,0,163,1,7,3651,22016,27
23/03/2020,Saudi Arabia,119,0,511,0,163,1,8,3651,22016,27
24/03/2020,Saudi Arabia,51,0,562,0,163,1,9,3651,22016,27
25/03/2020,Saudi Arabia,205,1,767,1,163,1,10,3651,22016,27
26/03/2020,Saudi Arabia,133,1,900,2,163,1,11,3651,22016,27
27/03/2020,Saudi Arabia,112,1,1012,3,163,1,12,3651,22016,27
28/03/2020,Saudi Arabia,92,0,1104,3,163,1,13,3651,22016,27
29/03/2020,Saudi Arabia,99,1,1203,4,163,1,14,3651,22016,27
30/03/2020,Saudi Arabia,26,4,1229,8,163,1,15,3651,22016,27
31/03/2020,Saudi Arabia,224,0,1453,8,163,1,16,3651,22016,27
01/04/2020,Saudi Arabia,110,2,1563,10,163,1,17,3651,22016,27
02/04/2020,Saudi Arabia,157,6,1720,16,163,1,18,3651,22016,27
03/04/2020,Saudi Arabia,165,5,1885,21,163,1,19,3651,22016,27
04/04/2020,Saudi Arabia,0,0,1885,21,163,1,20,3651,22016,27
05/04/2020,Saudi Arabia,294,8,2179,29,163,1,21,3651,22016,27
06/04/2020,Saudi Arabia,206,5,2385,34,163,1,22,3651,22016,27
07/04/2020,Saudi Arabia,138,4,2523,38,163,1,23,3651,22016,27
08/04/2020,Saudi Arabia,272,3,2795,41,163,1,24,3651,22016,27
09/04/2020,Saudi Arabia,137,0,2932,41,163,1,25,3651,22016,27
10/04/2020,Saudi Arabia,355,3,3287,44,163,1,26,3651,22016,27
11/04/2020,Saudi Arabia,364,3,3651,47,163,1,27,3651,22016,27
27/03/2020,Senegal,6,0,105,0,164,1,1,265,22016,16
28/03/2020,Senegal,14,0,119,0,164,1,2,265,22016,16
29/03/2020,Senegal,11,0,130,0,164,1,3,265,22016,16
30/03/2020,Senegal,12,0,142,0,164,1,4,265,22016,16
31/03/2020,Senegal,20,0,162,0,164,1,5,265,22016,16
01/04/2020,Senegal,13,0,175,0,164,1,6,265,22016,16
02/04/2020,Senegal,15,1,190,1,164,1,7,265,22016,16
03/04/2020,Senegal,5,0,195,1,164,1,8,265,22016,16
04/04/2020,Senegal,12,0,207,1,164,1,9,265,22016,16
05/04/2020,Senegal,12,1,219,2,164,1,10,265,22016,16
06/04/2020,Senegal,3,0,222,2,164,1,11,265,22016,16
07/04/2020,Senegal,4,0,226,2,164,1,12,265,22016,16
08/04/2020,Senegal,11,0,237,2,164,1,13,265,22016,16
09/04/2020,Senegal,7,0,244,2,164,1,14,265,22016,16
10/04/2020,Senegal,6,0,250,2,164,1,15,265,22016,16
11/04/2020,Senegal,15,0,265,2,164,1,16,265,22016,16
20/03/2020,Serbia,32,0,126,0,165,1,1,3105,22016,23
21/03/2020,Serbia,9,1,135,1,165,1,2,3105,22016,23
22/03/2020,Serbia,14,0,149,1,165,1,3,3105,22016,23
23/03/2020,Serbia,39,0,188,1,165,1,4,3105,22016,23
24/03/2020,Serbia,34,0,222,1,165,1,5,3105,22016,23
25/03/2020,Serbia,27,0,249,1,165,1,6,3105,22016,23
26/03/2020,Serbia,54,1,303,2,165,1,7,3105,22016,23
27/03/2020,Serbia,81,1,384,3,165,1,8,3105,22016,23
28/03/2020,Serbia,73,3,457,6,165,1,9,3105,22016,23
29/03/2020,Serbia,202,4,659,10,165,1,10,3105,22016,23
30/03/2020,Serbia,82,3,741,13,165,1,11,3105,22016,23
31/03/2020,Serbia,0,0,741,13,165,1,12,3105,22016,23
01/04/2020,Serbia,159,10,900,23,165,1,13,3105,22016,23
02/04/2020,Serbia,160,0,1060,23,165,1,14,3105,22016,23
03/04/2020,Serbia,111,8,1171,31,165,1,15,3105,22016,23
04/04/2020,Serbia,305,8,1476,39,165,1,16,3105,22016,23
05/04/2020,Serbia,148,5,1624,44,165,1,17,3105,22016,23
06/04/2020,Serbia,284,7,1908,51,165,1,18,3105,22016,23
07/04/2020,Serbia,292,7,2200,58,165,1,19,3105,22016,23
08/04/2020,Serbia,247,3,2447,61,165,1,20,3105,22016,23
09/04/2020,Serbia,219,4,2666,65,165,1,21,3105,22016,23
10/04/2020,Serbia,201,1,2867,66,165,1,22,3105,22016,23
11/04/2020,Serbia,238,5,3105,71,165,1,23,3105,22016,23
01/03/2020,Singapore,4,0,102,0,168,1,1,1909,22016,42
02/03/2020,Singapore,4,0,106,0,168,1,2,1909,22016,42
03/03/2020,Singapore,2,0,108,0,168,1,3,1909,22016,42
04/03/2020,Singapore,2,0,110,0,168,1,4,1909,22016,42
05/03/2020,Singapore,2,0,112,0,168,1,5,1909,22016,42
06/03/2020,Singapore,5,0,117,0,168,1,6,1909,22016,42
07/03/2020,Singapore,13,0,130,0,168,1,7,1909,22016,42
08/03/2020,Singapore,8,0,138,0,168,1,8,1909,22016,42
09/03/2020,Singapore,12,0,150,0,168,1,9,1909,22016,42
10/03/2020,Singapore,10,0,160,0,168,1,10,1909,22016,42
11/03/2020,Singapore,6,0,166,0,168,1,11,1909,22016,42
12/03/2020,Singapore,12,0,178,0,168,1,12,1909,22016,42
13/03/2020,Singapore,9,0,187,0,168,1,13,1909,22016,42
14/03/2020,Singapore,13,0,200,0,168,1,14,1909,22016,42
15/03/2020,Singapore,14,0,214,0,168,1,15,1909,22016,42
16/03/2020,Singapore,12,0,226,0,168,1,16,1909,22016,42
17/03/2020,Singapore,17,0,243,0,168,1,17,1909,22016,42
18/03/2020,Singapore,23,0,266,0,168,1,18,1909,22016,42
19/03/2020,Singapore,47,0,313,0,168,1,19,1909,22016,42
20/03/2020,Singapore,32,0,345,0,168,1,20,1909,22016,42
21/03/2020,Singapore,40,0,385,0,168,1,21,1909,22016,42
22/03/2020,Singapore,47,2,432,2,168,1,22,1909,22016,42
23/03/2020,Singapore,23,0,455,2,168,1,23,1909,22016,42
24/03/2020,Singapore,54,0,509,2,168,1,24,1909,22016,42
25/03/2020,Singapore,49,0,558,2,168,1,25,1909,22016,42
26/03/2020,Singapore,10,0,568,2,168,1,26,1909,22016,42
27/03/2020,Singapore,26,0,594,2,168,1,27,1909,22016,42
28/03/2020,Singapore,138,0,732,2,168,1,28,1909,22016,42
29/03/2020,Singapore,71,1,803,3,168,1,29,1909,22016,42
30/03/2020,Singapore,41,0,844,3,168,1,30,1909,22016,42
31/03/2020,Singapore,0,0,844,3,168,1,31,1909,22016,42
01/04/2020,Singapore,35,0,879,3,168,1,32,1909,22016,42
02/04/2020,Singapore,121,1,1000,4,168,1,33,1909,22016,42
03/04/2020,Singapore,49,1,1049,5,168,1,34,1909,22016,42
04/04/2020,Singapore,65,0,1114,5,168,1,35,1909,22016,42
05/04/2020,Singapore,75,1,1189,6,168,1,36,1909,22016,42
06/04/2020,Singapore,120,0,1309,6,168,1,37,1909,22016,42
07/04/2020,Singapore,66,0,1375,6,168,1,38,1909,22016,42
08/04/2020,Singapore,106,0,1481,6,168,1,39,1909,22016,42
09/04/2020,Singapore,142,0,1623,6,168,1,40,1909,22016,42
10/04/2020,Singapore,286,0,1909,6,168,1,41,1909,22016,42
11/04/2020,Singapore,0,0,1909,6,168,1,42,1909,22016,42
19/03/2020,Slovakia,10,0,107,0,170,1,1,715,22016,24
20/03/2020,Slovakia,16,0,123,0,170,1,2,715,22016,24
21/03/2020,Slovakia,14,0,137,0,170,1,3,715,22016,24
22/03/2020,Slovakia,41,0,178,0,170,1,4,715,22016,24
23/03/2020,Slovakia,7,0,185,0,170,1,5,715,22016,24
24/03/2020,Slovakia,6,0,191,0,170,1,6,715,22016,24
25/03/2020,Slovakia,13,0,204,0,170,1,7,715,22016,24
26/03/2020,Slovakia,12,0,216,0,170,1,8,715,22016,24
27/03/2020,Slovakia,10,0,226,0,170,1,9,715,22016,24
28/03/2020,Slovakia,69,0,295,0,170,1,10,715,22016,24
29/03/2020,Slovakia,0,0,295,0,170,1,11,715,22016,24
30/03/2020,Slovakia,41,0,336,0,170,1,12,715,22016,24
